100	0.16509163055671547	0.2641716252186244	0.5807367442246602	0.15607825950395174	
200	0.1342679580400405	0.19002523730846335	0.6757068046514957	0.12628814397546895	
300	0.11186582866749188	0.15954820561855965	0.7285859657139484	0.07809141788577519	
400	0.09966908559403448	0.1264123662715873	0.7739185481343784	0.06802510260293182	
500	0.08593017722197505	0.11512038965554361	0.7989494331224816	0.026863362966560205	
600	0.08010335755532977	0.11576228149814806	0.804134360946522	0.11160890364882299	
700	0.0759144889710683	0.11573963499600222	0.8083458760329294	0.05061084445719319	
800	0.07374327454328304	0.11226469984128438	0.8139920256154324	0.06795602159434037	
900	0.06826031126589528	0.10250331210808902	0.8292363766260157	0.012269910047625345	
1000	0.06540919636541313	0.09376010813395781	0.8408306955006292	0.06756998069710816	
1100	0.06576635156414797	0.08565660354250702	0.8485770448933451	0.05184197696236487	
1200	0.06267544650865672	0.07882605226472812	0.8584985012266146	0.024424810877252814	
1300	0.0620748740543286	0.07335315032697551	0.8645719756186959	0.05022801592934584	
1400	0.06132141225242143	0.06860095161003586	0.8700776361375427	0.02609375691818297	
1500	0.0584064789808814	0.06592337988917597	0.8756701411299426	0.010640008107735969	
1600	0.05480466748137944	0.06189703621426386	0.8832982963043565	7.293663441514683E-4	
1700	0.05212547999343525	0.0585167266851167	0.889357793321448	0.04343575095440577	
1800	0.05210453428376036	0.0563520176402265	0.8915434480760132	0.026469045004972328	
1900	0.04970152419607712	0.053483161906648195	0.896815313897275	4.418933112623794E-17	
