100	0.0992865880198593	0.2706525223478493	0.6400608896322914	0.1297927134344254	
200	0.10678384037772957	0.16552667539022844	0.7276894842320418	0.1429781353813324	
300	0.10700382589685388	0.14697586739759624	0.7460203067055496	0.13549856257396098	
400	0.10870914043407513	0.1273906445953826	0.7639002149705421	0.11064719228160605	
500	0.0976304230756876	0.10842897174188978	0.7939406051824223	0.04101781786255023	
600	0.08472651550221406	0.09295577322952356	0.8223177112682624	0.04350588828730545	
700	0.07946774671479621	0.08362672943472303	0.8369055238504806	0.02349869545478089	
800	0.07217115962979934	0.07434543920988171	0.8534834011603185	0.03976065905192293	
900	0.07000939290799685	0.07542788346091857	0.8545627236310847	0.09051817433723579	
1000	0.06783637038939447	0.08373702229817194	0.8484266073124337	0.02090248014608404	
1100	0.06385047777926198	0.08270663332058995	0.8534428889001481	0.04367944860116381	
1200	0.06402889878291468	0.08202716843827997	0.8539439327788052	0.05670169736989038	
1300	0.06163606315988856	0.08236884338582519	0.8559950934542861	0.010647490921160517	
1400	0.05885543249408764	0.08251257195775287	0.8586319955481596	0.018736893041058595	
1500	0.05618529932356516	0.08279109378625865	0.8610236068901759	0.032745481277362265	
1600	0.05456134164363718	0.08176407000759223	0.8636745883487703	0.03327190180866455	
1700	0.05302406895479373	0.07898715412622268	0.8679887769189834	0.012235562832466428	
1800	0.05097627280527215	0.07703056609915367	0.871993161095574	0.03909618817561969	
1900	0.050595273278208536	0.0779866509060681	0.8714180758157233	0.03497714072587136	
