100	0.10631235291867622	0.3594955593170649	0.5441920877642586	0.10432716308718534	
200	0.09269052669687888	0.22142413809571734	0.6858853352074038	0.09805724082332687	
300	0.08329763986787202	0.16248266189704405	0.7542196982350836	0.05866550056513795	
400	0.06845940390400078	0.12376888668766417	0.8077717094083349	0.04757383187090932	
500	0.06212849152792565	0.10603473336816219	0.8318367751039123	0.03274891899457508	
600	0.05647889571039313	0.09541185013816587	0.8481092541514406	0.06958392732255851	
700	0.05550634431608669	0.09383448293541508	0.8506591727484977	0.07297204866205284	
800	0.05821995322938066	0.10326384495665336	0.8385162018139658	0.06248473006883241	
900	0.057809349008632244	0.10973686200528282	0.8324537889860848	0.05428774044226304	
1000	0.054308998868745906	0.10388399427850166	0.8418070068527528	0.022024769550038483	
1100	0.05238916164508542	0.10306116178275496	0.8445496765721597	0.04669665291988435	
1200	0.05098211085608137	0.0996954968786616	0.8493223922652569	0.03268467787091787	
1300	0.0480373901729726	0.09341934572924382	0.8585432640977834	0.019078043096254056	
1400	0.04677681527781262	0.0882799487642735	0.8649432359579136	0.053190565598838835	
1500	0.04732787333739474	0.08379204741612352	0.8688800792464814	0.04935120963926214	
1600	0.046067907522373684	0.08140593652849482	0.8725261559491315	0.015558348776529998	
1700	0.04478772905492749	0.08074708531631566	0.8744651856287571	0.011897815405718376	
1800	0.043949876136084746	0.08292304603442348	0.8731270778294917	0.030533767612126443	
1900	0.04244585202556252	0.08368261615978013	0.8738715318146578	0.026093751764856246	
