100	0.11112672669022211	0.3454587817545244	0.5534144915552534	0.10462182224593006	
200	0.07820710962935468	0.15214200817544543	0.7696508821951994	0.10614769358618859	
300	0.08322551402160583	0.13172700405119597	0.7850474819271983	0.09779286640318881	
400	0.07100110230310291	0.10899674796696561	0.8200021497299314	0.03928861487671584	
500	0.06901430614634972	0.08968070673036817	0.8413049871232823	0.06940728874068465	
600	0.06995210541251569	0.08276222480333775	0.8472856697841464	0.06627721743310222	
700	0.0647272400893591	0.08105739772238024	0.8542153621882601	0.046327634689987914	
800	0.06441544399425621	0.07971131969233776	0.855873236313406	0.040785778824028146	
900	0.057611777931151076	0.07545956787380635	0.8669286541950426	0.002602821289325145	
1000	0.052120512959637336	0.07182226343438546	0.8760572236059772	0.016810144255744362	
1100	0.049932354436406756	0.07264531820870034	0.877422327354893	0.061763379680961766	
1200	0.04923336931716052	0.0762212799550308	0.8745453507278088	0.0545049481508399	
1300	0.04890047154252256	0.0748361023320799	0.8762634261253972	0.044766998423583886	
1400	0.048651593840483745	0.0733562107009457	0.8779921954585707	0.013928842646894403	
1500	0.04591961432323046	0.07293794454473523	0.881142441132034	0.03377723106419522	
1600	0.047371749573117156	0.07503373607087721	0.8775945143560054	0.07387771440020541	
1700	0.046761889037874795	0.07498261799538054	0.878255492966745	0.03164973432851919	
1800	0.04511645340805509	0.07181782123211794	0.8830657253598269	0.003407751591067271	
1900	0.04291259823582783	0.06831436725317155	0.8887730345110003	0.010642996417864987	
