100	0.07290577608795276	0.30406387467444984	0.6330303492375975	0.09607426752965365	
200	0.10658201704209903	0.1336958554300039	0.7597221275278973	0.14522618056062248	
300	0.12079172396068286	0.13018447793108062	0.749023798108236	0.10602897954327384	
400	0.11413120917048505	0.1331983507384172	0.7526704400910981	0.07602882586396617	
500	0.09882560075257052	0.12513570028309912	0.7760386989643304	0.055591329043077606	
600	0.09058624164276213	0.11898742384980501	0.7904263345074328	0.044669360030251785	
700	0.08337925677961482	0.10512437801971972	0.8114963652006654	0.08003518431347545	
800	0.08248505759764281	0.10184091300862189	0.8156740293937352	0.07375636705660694	
900	0.07751258056305756	0.09980312751662085	0.8226842919203218	0.016006358411594458	
1000	0.07038953674555169	0.09884582851678193	0.830764634737666	0.010420387808924495	
1100	0.06471832267656087	0.0924835472591902	0.8427981300642488	6.579247423705362E-4	
1200	0.06006137565400041	0.08776519978501655	0.8521734245609831	0.03400971196987855	
1300	0.05756159879506779	0.08234506494294416	0.8600933362619884	0.001333474359204835	
1400	0.053298462805352075	0.07624641206876757	0.8704551251258805	3.554179936970373E-5	
1500	0.04962349014268092	0.07098915950966854	0.8793873503476506	4.951392721739389E-5	
1600	0.04642277716069789	0.06641036177155395	0.8871668610677481	7.238184925199863E-10	
1700	0.04361005658757854	0.06238660872945265	0.8940033346829687	1.164710775469196E-13	
1800	0.041118792979493266	0.05882271773455283	0.9000584892859536	2.030611296449681E-42	
1900	0.03889684502301688	0.055644097741260244	0.9054590572357228	7.383219915588239E-35	
