100	0.09735210636186746	0.3944678522134177	0.5181800414247149	0.12426050185045005	
200	0.04800092953326466	0.1645746155426217	0.787424454924113	0.005742317963015461	
300	0.02820860468553134	0.09671521606467887	0.8750761792497896	7.113613462548345E-5	
400	0.020050612212877808	0.06874495615843822	0.911204431628684	2.38911865111797E-6	
500	0.015567718684841018	0.053375035490883516	0.9310572458242755	5.383258609995258E-8	
600	0.012727601425409789	0.043637490601405	0.943634907973185	1.0917456556195662E-7	
700	0.010765603354405047	0.03691064007224588	0.9523237565733486	1.3698239993921312E-10	
800	0.009328483688794569	0.03198337264729566	0.9586881436639095	1.1097022059503137E-9	
900	0.008230253990164438	0.028218013680563793	0.9635517323292718	1.0156203463325058E-12	
1000	0.0073635871914614045	0.0252465846564391	0.9673898281520996	9.910697787758328E-19	
1100	0.006662180275528324	0.022841760944668534	0.9704960587798032	1.2524481292846747E-28	
1200	0.006082851841889952	0.020855492029336987	0.9730616561287733	2.8170332665288804E-37	
1300	0.00559626654952048	0.019187199598355936	0.975216533852123	6.147093143027269E-41	
1400	0.005181794994964783	0.01776615426845069	0.9770520507365846	2.24864503713268E-53	
1500	0.00482450598609398	0.016541163380893648	0.9786343306330128	2.345765183771515E-71	
1600	0.004513325557290073	0.015474259053565965	0.9800124153891435	2.214058542627673E-83	
1700	0.004239866612681244	0.014536685529192836	0.9812234478581255	6.853971457728129E-128	
1800	0.00399766042856184	0.013706264326497746	0.9822960752449406	9.377606814456272E-96	
1900	0.003781637710571084	0.012965615007672291	0.9832527472817566	1.0433550506273926E-171	
